cnpj;dt_abertura;matriz.empresaMatriz;cd_cnae_principal;de_cnae_principal;de_ramo_atividade;de_setor;endereco_cep;endereco_municipio;endereco_uf;endereco_regiao;endereco_mesorregiao;situacao_cadastral
3,67766E+13;2020-03-26;true;4723700;COMERCIO VAREJISTA DE BEBIDAS;VAREJO;COMERCIO;11850000;MIRACATU;SP;SUDESTE;LITORAL SUL PAULISTA;ATIVA
2,97448E+13;2008-05-12;false;9491000;ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS;SERVICOS DIVERSOS;SERVICOS;57330000;LAGOA DA CANOA;AL;NORDESTE;AGRESTE ALAGOANO;ATIVA
4,23538E+13;2021-06-16;true;4520001;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;VAREJO;COMERCIO;40800195;SALVADOR;BA;NORDESTE;METROPOLITANA DE SALVADOR;ATIVA
1,81808E+13;2020-05-11;false;6202300;DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR CUSTOMIZAVEIS DISPENSADA;INDUSTRIA DIGITAL;SERVICOS;69053110;MANAUS;AM;NORTE;CENTRO AMAZONENSE;ATIVA
3,73874E+13;2020-06-11;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;44007000;FEIRA DE SANTANA;BA;NORDESTE;CENTRO NORTE BAIANO;ATIVA
2,42182E+13;2016-02-22;true;4729699;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;VAREJO;COMERCIO;70770100;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA
4,10609E+12;2000-10-18;true;8299706;CASAS LOTERICAS;SERVICOS ADMINISTRATIVOS;SERVICOS;75795000;CAMPO ALEGRE DE GOIAS;GO;CENTRO-OESTE;SUL GOIANO;ATIVA
4,44379E+13;2021-12-01;true;4321500;INSTALACAO E MANUTENCAO ELETRICA;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;90680560;PORTO ALEGRE;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA
2,77177E+13;2017-05-08;true;8630599;ATIVIDADES DE ATENCAO AMBULATORIAL NAO ESPECIFICADAS ANTERIORMENTE;SERVICOS DE SAUDE;SERVICOS;15084160;SAO JOSE DO RIO PRETO;SP;SUDESTE;SAO JOSE DO RIO PRETO;ATIVA
8,90249E+12;2007-06-18;true;6822600;GESTAO E ADMINISTRACAO DA PROPRIEDADE IMOBILIARIA;SERVICOS ADMINISTRATIVOS;SERVICOS;79002934;CAMPO GRANDE;MS;CENTRO-OESTE;CENTRO NORTE DE MATO GROSSO DO SUL;ATIVA
2,68224E+13;2017-01-09;true;4399104;SERVICOS DE OPERACAO E FORNECIMENTO DE EQUIPAMENTOS PARA TRANSPORTE E ELEVACAO DE CARGAS E PESSOAS PARA USO EM OBRAS;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;83015290;SAO JOSE DOS PINHAIS;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
4,69822E+13;2022-06-30;true;7733100;ALUGUEL DE MAQUINAS E EQUIPAMENTOS PARA ESCRITORIOS;SERVICOS ADMINISTRATIVOS;SERVICOS;49200000;ESTANCIA;SE;NORDESTE;LESTE SERGIPANO;ATIVA
3,98714E+13;2020-11-23;true;3299099;FABRICACAO DE PRODUTOS DIVERSOS NAO ESPECIFICADOS ANTERIORMENTE;DIVERSOS;INDUSTRIA;38700216;PATOS DE MINAS;MG;SUDESTE;TRIANGULO MINEIRO ALTO PARANAIBA;ATIVA
3,23387E+13;2019-01-02;true;1629302;FABRICACAO DE ARTEFATOS DIVERSOS DE CORTICA BAMBU PALHA VIME E OUTROS MATERIAIS TRANCADOS EXCETO MOVEIS;BENS DE CONSUMO;INDUSTRIA;49200000;ESTANCIA;SE;NORDESTE;LESTE SERGIPANO;ATIVA
6,25376E+12;2004-05-11;true;4651601;COMERCIO ATACADISTA DE EQUIPAMENTOS DE INFORMATICA;ATACADO;COMERCIO;21011290;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
2,29378E+13;2015-07-28;true;4520002;SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES;VAREJO;COMERCIO;23946210;ANGRA DOS REIS;RJ;SUDESTE;SUL FLUMINENSE;ATIVA
4,71822E+13;2022-07-18;true;8599604;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;SERVICOS DE EDUCACAO;SERVICOS;36025290;JUIZ DE FORA;MG;SUDESTE;ZONA DA MATA;ATIVA
4,66773E+13;2022-06-06;true;8219999;PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE DISPENSADA;SERVICOS ADMINISTRATIVOS;SERVICOS;5018001;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
4,04134E+13;2021-01-15;true;9602501;CABELEIREIROS MANICURE E PEDICURE;SERVICOS DIVERSOS;SERVICOS;15155000;JACI;SP;SUDESTE;SAO JOSE DO RIO PRETO;ATIVA
2,2258E+12;1997-11-10;true;7420003;LABORATORIOS FOTOGRAFICOS;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;83260000;MATINHOS;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
4,57787E+13;2022-03-24;true;5612100;SERVICOS AMBULANTES DE ALIMENTACAO;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;16074360;ARACATUBA;SP;SUDESTE;ARACATUBA;ATIVA
3,7366E+13;2020-06-09;true;5611201;RESTAURANTES E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;88104801;SAO JOSE;SC;SUL;GRANDE FLORIANOPOLIS;ATIVA
4,10965E+13;2021-03-04;true;4322302;INSTALACAO E MANUTENCAO DE SISTEMAS CENTRAIS DE AR CONDICIONADO DE VENTILACAO E REFRIGERACAO;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;28300000;ITAPERUNA;RJ;SUDESTE;NOROESTE FLUMINENSE;ATIVA
4,02004E+13;2020-12-27;true;4330403;OBRAS DE ACABAMENTO EM GESSO E ESTUQUE;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;28894315;RIO DAS OSTRAS;RJ;SUDESTE;BAIXADAS;ATIVA
4,02195E+13;2020-12-29;true;4399103;OBRAS DE ALVENARIA;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;13059670;CAMPINAS;SP;SUDESTE;CAMPINAS;ATIVA
3,34478E+13;2019-04-24;true;6821801;CORRETAGEM NA COMPRA E VENDA E AVALIACAO DE IMOVEIS;SERVICOS ADMINISTRATIVOS;SERVICOS;8790310;MOGI DAS CRUZES;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
2,48988E+13;2016-05-30;true;1096100;FABRICACAO DE ALIMENTOS E PRATOS PRONTOS;BENS DE CONSUMO;INDUSTRIA;21051280;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
2,10892E+13;2014-09-23;true;3839499;RECUPERACAO DE MATERIAIS NAO ESPECIFICADOS ANTERIORMENTE;SERVICOS DE SANEAMENTO BASICO;SERVICOS;21770190;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
2,41422E+13;2016-02-11;true;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS MINIMERCADOS MERCEARIAS E ARMAZENS;VAREJO;COMERCIO;85853430;FOZ DO IGUACU;PR;SUL;OESTE PARANAENSE;ATIVA
5,29318E+12;2002-08-08;true;4729601;TABACARIA;VAREJO;COMERCIO;90050001;PORTO ALEGRE;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA
1,65645E+13;2012-07-24;true;5212500;CARGA E DESCARGA;TRANSPORTE;SERVICOS;35179000;SANTANA DO PARAISO;MG;SUDESTE;VALE DO RIO DOCE;ATIVA
2,32105E+13;2015-09-03;true;4755503;COMERCIO VAREJISTA DE ARTIGOS DE CAMA MESA E BANHO;VAREJO;COMERCIO;79086441;CAMPO GRANDE;MS;CENTRO-OESTE;CENTRO NORTE DE MATO GROSSO DO SUL;ATIVA
3,613E+13;2020-01-24;true;4924800;TRANSPORTE ESCOLAR;TRANSPORTE;SERVICOS;64750000;PAULISTANA;PI;NORDESTE;SUDESTE PIAUIENSE;ATIVA
6,07469E+13;2007-05-16;false;6422100;BANCOS MULTIPLOS COM CARTEIRA COMERCIAL;BENS DE CAPITAL;SERVICOS;65920000;SAO PEDRO DA AGUA BRANCA;MA;NORDESTE;OESTE MARANHENSE;ATIVA
1,1201E+13;2009-09-17;true;4743100;COMERCIO VAREJISTA DE VIDROS;VAREJO;COMERCIO;12238500;SAO JOSE DOS CAMPOS;SP;SUDESTE;VALE DO PARAIBA PAULISTA;ATIVA
4,69207E+13;2022-06-27;true;5620102;SERVICOS DE ALIMENTACAO PARA EVENTOS E RECEPCOES BUFE;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;3828090;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
4,31894E+13;2021-08-19;true;2391503;APARELHAMENTO DE PLACAS E EXECUCAO DE TRABALHOS EM MARMORE GRANITO ARDOSIA E OUTRAS PEDRAS;QUIMICA-PETROQUIMICA;INDUSTRIA;14166470;SERTAOZINHO;SP;SUDESTE;RIBEIRAO PRETO;ATIVA
3,75367E+13;2022-06-10;false;4774100;COMERCIO VAREJISTA DE ARTIGOS DE OPTICA;VAREJO;COMERCIO;22640102;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
4,11362E+13;2021-03-08;true;4751201;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;VAREJO;COMERCIO;2328160;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
2,80011E+13;2017-06-20;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;15093340;SAO JOSE DO RIO PRETO;SP;SUDESTE;SAO JOSE DO RIO PRETO;ATIVA
9,34585E+12;2013-04-11;false;113000;CULTIVO DE CANA DE ACUCAR;PRODUTOS DE AGROPECUARIA;AGROPECUARIA;15903000;TAQUARITINGA;SP;SUDESTE;RIBEIRAO PRETO;ATIVA
4,10814E+13;2016-10-11;false;6920601;ATIVIDADES DE CONTABILIDADE;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;55665000;CAMOCIM DE SAO FELIX;PE;NORDESTE;AGRESTE PERNAMBUCANO;ATIVA
5,37389E+13;1984-08-21;true;4789007;COMERCIO VAREJISTA DE EQUIPAMENTOS PARA ESCRITORIO;VAREJO;COMERCIO;13610238;LEME;SP;SUDESTE;PIRACICABA;ATIVA
8,02709E+12;2006-05-16;true;9430800;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;SERVICOS DIVERSOS;SERVICOS;64240000;PIRACURUCA;PI;NORDESTE;NORTE PIAUIENSE;ATIVA
8,89102E+12;2007-06-18;true;121101;HORTICULTURA EXCETO MORANGO;PRODUTOS DE AGROPECUARIA;AGROPECUARIA;12995000;PINHALZINHO;SP;SUDESTE;CAMPINAS;ATIVA
4,20302E+13;2021-05-20;true;4761003;COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA;VAREJO;COMERCIO;27240571;VOLTA REDONDA;RJ;SUDESTE;SUL FLUMINENSE;ATIVA
2,75161E+13;2017-04-11;true;5912099;ATIVIDADES DE POS PRODUCAO CINEMATOGRAFICA DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE;TELECOM;SERVICOS;32143130;CONTAGEM;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
3,26043E+13;2019-01-30;true;4731800;COMERCIO VAREJISTA DE COMBUSTIVEIS PARA VEICULOS AUTOMOTORES;VAREJO;COMERCIO;35230000;RESPLENDOR;MG;SUDESTE;VALE DO RIO DOCE;ATIVA
3,24838E+13;2019-01-17;true;5611203;LANCHONETES CASAS DE CHA DE SUCOS E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;11533150;CUBATAO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
1,03658E+13;2008-09-03;true;4744005;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;VAREJO;COMERCIO;4257145;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
4,7321E+13;2022-07-27;true;9609208;HIGIENE E EMBELEZAMENTO DE ANIMAIS DOMESTICOS;SERVICOS DIVERSOS;SERVICOS;13053242;CAMPINAS;SP;SUDESTE;CAMPINAS;ATIVA
1,23613E+13;2017-08-23;false;8630503;ATIVIDADE MEDICA AMBULATORIAL RESTRITA A CONSULTAS;SERVICOS DE SAUDE;SERVICOS;50070000;RECIFE;PE;NORDESTE;METROPOLITANA DE RECIFE;ATIVA
4,70687E+13;2022-07-07;true;4399103;OBRAS DE ALVENARIA;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;2672070;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
1,15851E+13;2010-02-22;true;151203;CRIACAO DE BOVINOS EXCETO PARA CORTE E LEITE;PRODUTOS DE AGROPECUARIA;AGROPECUARIA;15190000;NHANDEARA;SP;SUDESTE;SAO JOSE DO RIO PRETO;ATIVA
7,74886E+13;1977-08-16;true;;ATIVIDADE NAO INFORMADA;;;84010350;PONTA GROSSA;PR;SUL;CENTRO ORIENTAL PARANAENSE;ATIVA
4,47613E+13;2022-01-06;true;9602501;CABELEIREIROS MANICURE E PEDICURE;SERVICOS DIVERSOS;SERVICOS;68554707;REDENCAO;PA;NORTE;SUDESTE PARAENSE;ATIVA
4,10445E+13;2021-03-01;true;8599604;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;SERVICOS DE EDUCACAO;SERVICOS;4128081;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
4,4265E+13;2021-11-17;true;161003;SERVICO DE PREPARACAO DE TERRENO CULTIVO E COLHEITA;PRODUTOS DE AGROPECUARIA;AGROPECUARIA;75913202;RIO VERDE;GO;CENTRO-OESTE;SUL GOIANO;ATIVA
3,1659E+13;2018-10-02;true;9602502;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;SERVICOS DIVERSOS;SERVICOS;56760000;TUPARETAMA;PE;NORDESTE;SERTAO PERNAMBUCANO;ATIVA
3,07432E+13;2018-06-20;true;8630503;ATIVIDADE MEDICA AMBULATORIAL RESTRITA A CONSULTAS;SERVICOS DE SAUDE;SERVICOS;7072080;GUARULHOS;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
2,94894E+13;2018-01-21;true;8230001;SERVICOS DE ORGANIZACAO DE FEIRAS CONGRESSOS EXPOSICOES E FESTAS;SERVICOS ADMINISTRATIVOS;SERVICOS;95700694;BENTO GONCALVES;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA
3,17034E+13;2018-10-05;true;9329804;EXPLORACAO DE JOGOS ELETRONICOS RECREATIVOS;SERVICOS DIVERSOS;SERVICOS;62850000;CASCAVEL;CE;NORDESTE;NORTE CEARENSE;ATIVA
3,17366E+13;2018-10-10;true;9602501;CABELEIREIROS MANICURE E PEDICURE;SERVICOS DIVERSOS;SERVICOS;4010100;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
1,46709E+13;2011-11-24;true;3101200;FABRICACAO DE MOVEIS COM PREDOMINANCIA DE MADEIRA;BENS DE CONSUMO;INDUSTRIA;37925000;PIUMHI;MG;SUDESTE;OESTE DE MINAS;ATIVA
4,30862E+13;2021-08-11;true;4684201;COMERCIO ATACADISTA DE RESINAS E ELASTOMEROS;ATACADO;COMERCIO;79907414;PONTA PORA;MS;CENTRO-OESTE;SUDOESTE DE MATO GROSSO DO SUL;ATIVA
3,62798E+13;2020-02-06;true;5212500;CARGA E DESCARGA;TRANSPORTE;SERVICOS;6780040;TABOAO DA SERRA;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
3,45933E+13;2019-08-20;true;8121400;LIMPEZA EM PREDIOS E EM DOMICILIOS;SERVICOS ADMINISTRATIVOS;SERVICOS;3656020;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
7,68319E+12;1974-12-20;true;8411600;ADMINISTRACAO PUBLICA EM GERAL;SERVICOS DIVERSOS;SERVICOS;62620970;IRAUCUBA;CE;NORDESTE;NOROESTE CEARENSE;ATIVA
5,49464E+12;2002-02-21;true;8112500;CONDOMINIOS PREDIAIS;SERVICOS ADMINISTRATIVOS;SERVICOS;57036590;MACEIO;AL;NORDESTE;LESTE ALAGOANO;ATIVA
4,40382E+13;2021-10-27;true;6622300;CORRETORES E AGENTES DE SEGUROS DE PLANOS DE PREVIDENCIA COMPLEMENTAR E DE SAUDE;BENS DE CAPITAL;SERVICOS;13320220;SALTO;SP;SUDESTE;MACRO METROPOLITANA PAULISTA;ATIVA
4,13094E+13;2021-03-22;true;7420001;ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS EXCETO AEREA E SUBMARINA;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;3508000;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
2,81154E+13;2017-07-05;true;4930202;TRANSPORTE RODOVIARIO DE CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS INTERMUNICIPAL INTERESTADUAL E INTERNACIONAL;TRANSPORTE;SERVICOS;84265190;TELEMACO BORBA;PR;SUL;CENTRO ORIENTAL PARANAENSE;ATIVA
4,05898E+13;2021-01-27;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;13901707;AMPARO;SP;SUDESTE;CAMPINAS;ATIVA
2,80718E+13;2017-06-29;true;7319002;PROMOCAO DE VENDAS;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;3437000;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
1,76312E+13;2013-02-25;true;7420001;ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS EXCETO AEREA E SUBMARINA DISPENSADA;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;35700197;SETE LAGOAS;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
1,01984E+13;2008-07-22;true;4744001;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;VAREJO;COMERCIO;79100350;CAMPO GRANDE;MS;CENTRO-OESTE;CENTRO NORTE DE MATO GROSSO DO SUL;ATIVA
2,64207E+13;2016-10-25;true;4520001;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;VAREJO;COMERCIO;88370168;NAVEGANTES;SC;SUL;VALE DO ITAJAI;ATIVA
3,29438E+13;2019-03-06;true;4930201;TRANSPORTE RODOVIARIO DE CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS MUNICIPAL;TRANSPORTE;SERVICOS;7114180;GUARULHOS;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
2,69725E+13;2017-01-27;true;4321500;INSTALACAO E MANUTENCAO ELETRICA;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;85560000;CHOPINZINHO;PR;SUL;SUDOESTE PARANAENSE;ATIVA
4,68768E+13;2022-06-22;true;5229002;SERVICOS DE REBOQUE DE VEICULOS;TRANSPORTE;SERVICOS;30881400;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
3,33719E+13;2019-04-16;true;5212500;CARGA E DESCARGA;TRANSPORTE;SERVICOS;5334060;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
3,09767E+13;2018-07-19;true;4110700;INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;88400000;ITUPORANGA;SC;SUL;VALE DO ITAJAI;ATIVA
1,54217E+13;2011-11-10;true;8112500;CONDOMINIOS PREDIAIS;SERVICOS ADMINISTRATIVOS;SERVICOS;38408256;UBERLANDIA;MG;SUDESTE;TRIANGULO MINEIRO ALTO PARANAIBA;ATIVA
4,67537E+13;2022-06-12;true;4330404;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;99010220;PASSO FUNDO;RS;SUL;NOROESTE RIO GRANDENSE;ATIVA
3,41984E+13;2019-07-12;true;4329105;TRATAMENTOS TERMICOS ACUSTICOS OU DE VIBRACAO;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;46470000;RIACHO DE SANTANA;BA;NORDESTE;CENTRO SUL BAIANO;ATIVA
5,60046E+12;2003-04-15;true;6822600;GESTAO E ADMINISTRACAO DA PROPRIEDADE IMOBILIARIA;SERVICOS ADMINISTRATIVOS;SERVICOS;15090190;SAO JOSE DO RIO PRETO;SP;SUDESTE;SAO JOSE DO RIO PRETO;ATIVA
3,24371E+13;2019-01-14;true;4330405;APLICACAO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;69025005;MANAUS;AM;NORTE;CENTRO AMAZONENSE;ATIVA
3,08538E+13;2018-07-04;true;9700500;SERVICOS DOMESTICOS;SERVICOS DIVERSOS;SERVICOS;14406136;FRANCA;SP;SUDESTE;RIBEIRAO PRETO;ATIVA
4,80674E+13;2022-09-23;true;8599699;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;SERVICOS DE EDUCACAO;SERVICOS;37420000;CAMBUQUIRA;MG;SUDESTE;SUL SUDOESTE DE MINAS;ATIVA
3,23173E+13;2018-12-27;true;4789001;COMERCIO VAREJISTA DE SUVENIRES BIJUTERIAS E ARTESANATOS;VAREJO;COMERCIO;74063320;GOIANIA;GO;CENTRO-OESTE;CENTRO GOIANO;ATIVA
3,25589E+13;2019-01-25;true;1412601;CONFECCAO DE PECAS DE VESTUARIO EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;BENS DE CONSUMO;INDUSTRIA;37264000;RIBEIRAO VERMELHO;MG;SUDESTE;CAMPO DAS VERTENTES;ATIVA
4,42281E+13;2021-11-12;true;4321500;INSTALACAO E MANUTENCAO ELETRICA;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;27275040;VOLTA REDONDA;RJ;SUDESTE;SUL FLUMINENSE;ATIVA
4,4436E+13;2021-11-30;true;4322303;INSTALACOES DE SISTEMA DE PREVENCAO CONTRA INCENDIO;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;6622005;JANDIRA;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
3,37657E+13;2019-05-29;true;5620104;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;1238010;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
4,21518E+13;2021-05-31;true;6311900;TRATAMENTO DE DADOS PROVEDORES DE SERVICOS DE APLICACAO E SERVICOS DE HOSPEDAGEM NA INTERNET;INDUSTRIA DIGITAL;SERVICOS;66080008;BELEM;PA;NORTE;METROPOLITANA DE BELEM;ATIVA
3,70257E+13;2020-04-28;true;1091102;FABRICACAO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINANCIA DE PRODUCAO PROPRIA;BENS DE CONSUMO;INDUSTRIA;8285320;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
3,13075E+13;2018-08-22;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;35162165;IPATINGA;MG;SUDESTE;VALE DO RIO DOCE;ATIVA
4,43234E+13;2021-11-22;true;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS MINIMERCADOS MERCEARIAS E ARMAZENS;VAREJO;COMERCIO;18550000;BOITUVA;SP;SUDESTE;ITAPETININGA;ATIVA
2,28243E+13;2015-07-10;true;5611203;LANCHONETES CASAS DE CHA DE SUCOS E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;57046570;MACEIO;AL;NORDESTE;LESTE ALAGOANO;ATIVA
3,93477E+13;2020-10-07;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;4176150;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
7,43366E+13;1994-07-20;true;4789004;COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO;VAREJO;COMERCIO;9541270;SAO CAETANO DO SUL;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
3,28617E+13;2019-02-22;true;2599302;SERVICO DE CORTE E DOBRA DE METAIS;SIDERURGICA-METALURGIA;INDUSTRIA;83707010;ARAUCARIA;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
3,5095E+13;2019-10-07;true;4771701;COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS SEM MANIPULACAO DE FORMULAS;VAREJO;COMERCIO;13469130;AMERICANA;SP;SUDESTE;CAMPINAS;ATIVA
3,45973E+13;2019-08-20;true;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;VAREJO;COMERCIO;9633000;SAO BERNARDO DO CAMPO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
3,82254E+13;2020-08-25;true;1813099;IMPRESSAO DE MATERIAL PARA OUTROS USOS;PAPEL E CELULOSE;INDUSTRIA;81630060;CURITIBA;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
3,72427E+13;2020-05-27;true;4541206;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA MOTOCICLETAS E MOTONETAS;VAREJO;COMERCIO;39120000;GOUVEIA;MG;SUDESTE;JEQUITINHONHA;ATIVA
4,50483E+13;2022-01-27;true;5620104;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;22753050;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
4,51556E+13;2022-02-04;true;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS MINIMERCADOS MERCEARIAS E ARMAZENS;VAREJO;COMERCIO;69940000;SENA MADUREIRA;AC;NORTE;VALE DO ACRE;ATIVA
